mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
21	20	0	0	4/4	2	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	1.125	0.0
21	20	1/4	1/4	4/4	2	1	V|HC}						F	I		V	V					HC	}	M	0	0	0, 4, 1		0.0	0.0	2	6	0.25	0.25	2.25	0.1
21	20	3/4	3/4	4/4	2	1	V64					V43{	F	I		V64	V		64					M	0	0	1, 0, 4		0.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
22	21	0	0	4/4	2	1	I						F	I		I	I							M	0	0	-1, 3, 0		-1.0	-1.0	1	15	0.0625	0.125	6.125	0.02
23	22	13/64	13/64	4/4	2	1	V7(9)/V	0.137998	2.75413	-4.81294	/		F	I		V7(9)/V	V		7	9	V			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0	0	7	0.0	0.0	4.875	0.0
23	22	5/8	5/8	4/4	2	1	V7/V	0	-9.15385		/		F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.375	0.0
24	23	0	0	4/4	2	1	V(64)						F	I		V(64)	V			64				M	0	0	0, -1, 3		0.0	0.0	0	6	0.0	0.0	1.25	0.0
24	23	1/4	1/4	4/4	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	2	5	0.2857142857142857	0.25	1.75	0.125
24	23	1/2	1/2	4/4	2	1	V7(9)						F	I		V7(9)	V		7	9				Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	0	3	0.0	0.0	0.5	0.0
24	23	3/4	3/4	4/4	2	1	ii6						F	I		ii6	ii		6					m	0	0	-2, 2, 1		1.0	-2.0	0	4	0.0	0.0	0.625	0.0
24	23	7/8	7/8	4/4	2	1	V/ii						F	I		V/ii	V				ii			M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
25	24	0	0	4/4	2	1	ii						F	I		ii	ii							m	0	0	1, -2, 2		1.0	1.0	0	6	0.0	0.0	1.125	0.0
25	24	1/4	1/4	4/4	2	1	V7(9)	0.0689992	6.73805		/		F	I		V7(9)	V		7	9				Mm7	0	0	0, 4, 1, -2	2	0.0	0.0	0	5	0.0	0.0	1.0	0.0
25	24	3/8	3/8	4/4	2	1	V7						F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	3	0.0	0.0	0.375	0.0
25	24	1/2	1/2	4/4	2	1	I|PAC}						F	I		I	I					PAC	}	M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	2.5	0.0
